YCSB_KEY,field0,field1,field2,field3,field4,field5,field6,field7
user725,2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,114.30132293701172,154515300,AAPL
user726,2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,113.95740509033203,138023400,AAPL
user727,2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,117.41630554199219,112295000,AAPL
user728,2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,117.14115905761719,103162300,AAPL
user729,2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,117.19029998779297,81581900,AAPL
user730,2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,118.21224212646484,91183000,AAPL
user731,2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,117.31806182861328,74271000,AAPL
user732,2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,115.98163604736328,76322100,AAPL
user733,2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,116.58106994628906,74113000,AAPL
user734,2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,115.30361938476562,73604300,AAPL
user735,2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,111.87419891357422,127959300,AAPL
user736,2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,113.17129516601562,113874200,AAPL
user737,2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,114.016357421875,76499200,AAPL
user738,2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,114.56664276123047,46691300,AAPL
user739,2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,116.98397064208984,169410200,AAPL
user740,2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,120.59025573730469,127728200,AAPL
user741,2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,120.94401550292969,89004200,AAPL
user742,2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,120.80643463134766,78967600,AAPL
user743,2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,120.12842559814453,78260400,AAPL
user744,2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,121.6023941040039,86712000,AAPL
user745,2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,122.22145080566406,82225500,AAPL
user746,2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,119.66658782958984,115089200,AAPL
user747,2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,121.10123443603516,81312200,AAPL
user748,2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,120.28563690185547,86939800,AAPL
user749,2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,119.66658782958984,79184500,AAPL
user750,2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,125.66069793701172,157243700,AAPL
user751,2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,125.5919189453125,98208600,AAPL
user752,2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,126.46649169921875,94359800,AAPL
user753,2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,124.46188354492188,192541500,AAPL
user754,2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,126.00465393066406,121251600,AAPL
user755,2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,129.59127807617188,168904800,AAPL
user756,2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,128.68727111816406,88223700,AAPL
user757,2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,129.67971801757812,54930100,AAPL
user758,2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,134.3178253173828,124486200,AAPL
user759,2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,132.52940368652344,121047300,AAPL
user760,2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,131.3993682861328,96452100,AAPL
user761,2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,130.38722229003906,99116600,AAPL
user762,2019-12-31,322.0,324.9200134277344,321.0899963378906,323.57000732421875,323.57000732421875,3713300,NFLX
user763,2020-01-02,326.1000061035156,329.9800109863281,324.7799987792969,329.80999755859375,329.80999755859375,4485800,NFLX
user764,2020-01-03,326.7799987792969,329.8599853515625,325.5299987792969,325.8999938964844,325.8999938964844,3806900,NFLX
user765,2020-01-06,323.1199951171875,336.3599853515625,321.20001220703125,335.8299865722656,335.8299865722656,5663100,NFLX
user766,2020-01-07,336.4700012207031,336.70001220703125,330.29998779296875,330.75,330.75,4703200,NFLX
user767,2020-01-08,331.489990234375,342.70001220703125,331.04998779296875,339.260009765625,339.260009765625,7104500,NFLX
user768,2020-01-09,342.0,343.4200134277344,334.6099853515625,335.6600036621094,335.6600036621094,4709300,NFLX
user769,2020-01-10,337.1300048828125,338.5,327.2699890136719,329.04998779296875,329.04998779296875,4718300,NFLX
user770,2020-01-13,331.79998779296875,340.8500061035156,331.510009765625,338.9200134277344,338.9200134277344,6290000,NFLX
user771,2020-01-14,344.3999938964844,345.3800048828125,335.5199890136719,338.69000244140625,338.69000244140625,7199400,NFLX
user772,2020-01-15,338.67999267578125,343.1700134277344,336.6000061035156,339.07000732421875,339.07000732421875,5158000,NFLX
user773,2020-01-16,343.5,343.55999755859375,335.8500061035156,338.6199951171875,338.6199951171875,5016000,NFLX
user774,2020-01-17,341.0,341.57000732421875,337.3800048828125,339.6700134277344,339.6700134277344,6066500,NFLX
user775,2020-01-21,340.0,341.0,332.5899963378906,338.1099853515625,338.1099853515625,14350300,NFLX
user776,2020-01-22,332.54998779296875,336.29998779296875,323.6000061035156,326.0,326.0,21730000,NFLX
user777,2020-01-23,326.0400085449219,349.8800048828125,325.010009765625,349.6000061035156,349.6000061035156,18200300,NFLX
user778,2020-01-24,348.4599914550781,359.8500061035156,345.8800048828125,353.1600036621094,353.1600036621094,17939700,NFLX
user779,2020-01-27,345.95001220703125,351.8999938964844,341.0199890136719,342.8800048828125,342.8800048828125,7709500,NFLX
user780,2020-01-28,345.8800048828125,352.3999938964844,342.7799987792969,348.5199890136719,348.5199890136719,6821600,NFLX
user781,2020-01-29,349.0,349.3999938964844,338.54998779296875,343.1600036621094,343.1600036621094,7643500,NFLX
user782,2020-01-30,341.1000061035156,348.20001220703125,339.25,347.739990234375,347.739990234375,5328100,NFLX
user783,2020-01-31,347.3900146484375,347.3900146484375,340.9800109863281,345.0899963378906,345.0899963378906,5230000,NFLX
user784,2020-02-03,347.239990234375,359.6300048828125,346.2799987792969,358.0,358.0,6670600,NFLX
user785,2020-02-04,361.0,369.57000732421875,356.1000061035156,369.010009765625,369.010009765625,7161500,NFLX
user786,2020-02-05,375.1300048828125,375.25,362.29998779296875,369.6700134277344,369.6700134277344,6437000,NFLX
user787,2020-02-06,369.6000061035156,371.54998779296875,362.510009765625,366.95001220703125,366.95001220703125,3920400,NFLX
user788,2020-02-07,365.0400085449219,371.79998779296875,363.57000732421875,366.7699890136719,366.7699890136719,4385200,NFLX
user789,2020-02-10,365.0,374.79998779296875,362.5199890136719,371.07000732421875,371.07000732421875,5294100,NFLX
user790,2020-02-11,373.75,378.1099853515625,369.7200012207031,373.69000244140625,373.69000244140625,4772900,NFLX
user791,2020-02-12,377.17999267578125,380.6199951171875,375.8800048828125,380.010009765625,380.010009765625,4624800,NFLX
user792,2020-02-13,376.9599914550781,385.3699951171875,376.510009765625,381.3999938964844,381.3999938964844,4485400,NFLX
user793,2020-02-14,381.4700012207031,385.1499938964844,379.42999267578125,380.3999938964844,380.3999938964844,3736300,NFLX
user794,2020-02-18,379.29998779296875,389.5400085449219,379.19000244140625,387.7799987792969,387.7799987792969,5173900,NFLX
user795,2020-02-19,388.1199951171875,392.95001220703125,384.8999938964844,386.19000244140625,386.19000244140625,4896400,NFLX
user796,2020-02-20,386.55999755859375,389.70001220703125,376.67999267578125,386.0,386.0,4079400,NFLX
user797,2020-02-21,385.3299865722656,387.32000732421875,377.8999938964844,380.07000732421875,380.07000732421875,3930100,NFLX
user798,2020-02-24,364.760009765625,372.82000732421875,361.0,368.70001220703125,368.70001220703125,6936400,NFLX
user799,2020-02-25,372.0,375.6499938964844,357.7200012207031,360.0899963378906,360.0899963378906,6481200,NFLX
user800,2020-02-26,366.30999755859375,382.0,365.0,379.239990234375,379.239990234375,8934100,NFLX
user801,2020-02-27,371.4599914550781,391.55999755859375,370.6000061035156,371.7099914550781,371.7099914550781,10967700,NFLX
user802,2020-02-28,364.2099914550781,376.7699890136719,356.79998779296875,369.0299987792969,369.0299987792969,11168600,NFLX
user803,2020-03-02,373.1099853515625,381.3599853515625,364.5,381.04998779296875,381.04998779296875,6997900,NFLX
user804,2020-03-03,381.0299987792969,393.5199890136719,367.3999938964844,368.7699890136719,368.7699890136719,8364600,NFLX
user805,2020-03-04,377.7699890136719,384.010009765625,370.510009765625,383.7900085449219,383.7900085449219,5487300,NFLX
user806,2020-03-05,381.0,391.3999938964844,368.6400146484375,372.7799987792969,372.7799987792969,8747000,NFLX
user807,2020-03-06,367.70001220703125,371.30999755859375,356.8500061035156,368.9700012207031,368.9700012207031,8147200,NFLX
user808,2020-03-09,343.8599853515625,357.4700012207031,341.7200012207031,346.489990234375,346.489990234375,7405500,NFLX
user809,2020-03-10,356.42999267578125,364.5400085449219,347.8500061035156,364.1300048828125,364.1300048828125,7604400,NFLX
user810,2020-03-11,358.9200134277344,362.9800109863281,344.7900085449219,349.9200134277344,349.9200134277344,6036000,NFLX
user811,2020-03-12,326.5,335.7200012207031,307.32000732421875,315.25,315.25,12071600,NFLX
user812,2020-03-13,330.510009765625,336.4200134277344,307.3900146484375,336.29998779296875,336.29998779296875,9458200,NFLX
user813,2020-03-16,306.6300048828125,334.3500061035156,294.75,298.8399963378906,298.8399963378906,10559900,NFLX
user814,2020-03-17,306.19000244140625,322.8999938964844,290.25,319.75,319.75,10013900,NFLX
user815,2020-03-18,302.3999938964844,331.5799865722656,300.0,315.4700012207031,315.4700012207031,12593600,NFLX
user816,2020-03-19,324.3299865722656,348.510009765625,316.82000732421875,332.0299987792969,332.0299987792969,10616000,NFLX
user817,2020-03-20,342.30999755859375,350.489990234375,332.0,332.8299865722656,332.8299865722656,10853800,NFLX
user818,2020-03-23,347.8900146484375,366.1099853515625,340.8800048828125,360.2699890136719,360.2699890136719,13449400,NFLX
user819,2020-03-24,369.989990234375,372.92999267578125,353.0299987792969,357.32000732421875,357.32000732421875,11638700,NFLX
user820,2020-03-25,361.0199890136719,362.0,339.1700134277344,342.3900146484375,342.3900146484375,8767200,NFLX
user821,2020-03-26,344.0,363.8399963378906,341.7300109863281,362.989990234375,362.989990234375,7229600,NFLX
user822,2020-03-27,359.0899963378906,368.55999755859375,353.0,357.1199951171875,357.1199951171875,7948800,NFLX
user823,2020-03-30,363.0,377.79998779296875,361.1700134277344,370.9599914550781,370.9599914550781,8622000,NFLX
user824,2020-03-31,367.92999267578125,383.010009765625,366.44000244140625,375.5,375.5,9366500,NFLX
user825,2020-04-01,376.04998779296875,380.2300109863281,361.0199890136719,364.0799865722656,364.0799865722656,6672500,NFLX
user826,2020-04-02,364.0799865722656,370.989990234375,360.05999755859375,370.0799865722656,370.0799865722656,4592500,NFLX
user827,2020-04-03,367.4700012207031,370.8999938964844,357.510009765625,361.760009765625,361.760009765625,4860800,NFLX
user828,2020-04-06,365.2200012207031,380.2900085449219,361.7099914550781,379.9599914550781,379.9599914550781,8183900,NFLX
user829,2020-04-07,380.0,381.3299865722656,369.3399963378906,372.2799987792969,372.2799987792969,7046400,NFLX
user830,2020-04-08,374.010009765625,378.3900146484375,368.30999755859375,371.1199951171875,371.1199951171875,6908900,NFLX
user831,2020-04-09,371.05999755859375,372.1000061035156,363.0299987792969,370.7200012207031,370.7200012207031,7711300,NFLX
user832,2020-04-13,371.30999755859375,400.510009765625,367.70001220703125,396.7200012207031,396.7200012207031,11692900,NFLX
user833,2020-04-14,397.5,417.82000732421875,394.8500061035156,413.54998779296875,413.54998779296875,11581000,NFLX
user834,2020-04-15,413.0,434.9800109863281,412.25,426.75,426.75,13561200,NFLX
user835,2020-04-16,437.0,449.5199890136719,431.6099853515625,439.1700134277344,439.1700134277344,16128700,NFLX
user836,2020-04-17,431.0,432.0,414.70001220703125,422.9599914550781,422.9599914550781,12616300,NFLX
user837,2020-04-20,435.1700134277344,444.489990234375,430.55999755859375,437.489990234375,437.489990234375,12655800,NFLX
user838,2020-04-21,444.7699890136719,447.0,425.6000061035156,433.8299865722656,433.8299865722656,23177600,NFLX
user839,2020-04-22,429.7300109863281,433.0,413.0,421.4200134277344,421.4200134277344,21084800,NFLX
user840,2020-04-23,419.260009765625,438.4100036621094,419.260009765625,426.70001220703125,426.70001220703125,13952300,NFLX
user841,2020-04-24,425.0,427.1700134277344,415.8800048828125,424.989990234375,424.989990234375,8658900,NFLX
user842,2020-04-27,425.0,429.0,420.8399963378906,421.3800048828125,421.3800048828125,6277500,NFLX
user843,2020-04-28,419.989990234375,421.0,402.9100036621094,403.8299865722656,403.8299865722656,10101200,NFLX
user844,2020-04-29,399.5299987792969,415.8599853515625,393.6000061035156,411.8900146484375,411.8900146484375,9693100,NFLX
user845,2020-04-30,410.30999755859375,424.44000244140625,408.0,419.8500061035156,419.8500061035156,7954000,NFLX
user846,2020-05-01,415.1000061035156,427.9700012207031,411.7300109863281,415.2699890136719,415.2699890136719,8299900,NFLX
user847,2020-05-04,417.7799987792969,428.5400085449219,414.8699951171875,428.1499938964844,428.1499938964844,7799100,NFLX
user848,2020-05-05,427.55999755859375,431.0,421.55999755859375,424.67999267578125,424.67999267578125,6286300,NFLX
user849,2020-05-06,429.29998779296875,439.7699890136719,426.3900146484375,434.260009765625,434.260009765625,6660700,NFLX
user850,2020-05-07,436.8900146484375,438.8800048828125,430.6600036621094,436.5299987792969,436.5299987792969,5641900,NFLX
user851,2020-05-08,434.1400146484375,442.0,433.6400146484375,435.54998779296875,435.54998779296875,5049300,NFLX
user852,2020-05-11,436.3299865722656,444.8900146484375,435.55999755859375,440.5199890136719,440.5199890136719,5486000,NFLX
user853,2020-05-12,442.0,444.1700134277344,431.3599853515625,431.82000732421875,431.82000732421875,4598200,NFLX
user854,2020-05-13,435.69000244140625,447.0,427.2699890136719,438.2699890136719,438.2699890136719,7014600,NFLX
user855,2020-05-14,444.8999938964844,452.3800048828125,432.82000732421875,441.95001220703125,441.95001220703125,9007500,NFLX
user856,2020-05-15,440.70001220703125,455.0,437.510009765625,454.19000244140625,454.19000244140625,7244000,NFLX
user857,2020-05-18,451.1600036621094,456.3599853515625,443.3500061035156,452.5799865722656,452.5799865722656,7773500,NFLX
user858,2020-05-19,453.3999938964844,458.9700012207031,450.4700012207031,451.0400085449219,451.0400085449219,4810500,NFLX
user859,2020-05-20,454.25,455.80999755859375,444.0,447.6700134277344,447.6700134277344,5607300,NFLX
user860,2020-05-21,448.55999755859375,448.9599914550781,430.25,436.25,436.25,9117300,NFLX
user861,2020-05-22,437.0,439.0899963378906,427.17999267578125,429.32000732421875,429.32000732421875,5422300,NFLX
user862,2020-05-26,427.7699890136719,428.5,413.1400146484375,414.7699890136719,414.7699890136719,7881100,NFLX
user863,2020-05-27,410.3800048828125,420.0199890136719,397.8599853515625,419.8900146484375,419.8900146484375,10446300,NFLX
user864,2020-05-28,417.239990234375,422.3699951171875,411.5,413.44000244140625,413.44000244140625,5655100,NFLX
user865,2020-05-29,417.4599914550781,420.29998779296875,411.8500061035156,419.7300109863281,419.7300109863281,5254900,NFLX
user866,2020-06-01,418.8299865722656,426.7200012207031,415.9800109863281,425.9200134277344,425.9200134277344,3743700,NFLX
user867,2020-06-02,425.8699951171875,427.5899963378906,419.4599914550781,427.30999755859375,427.30999755859375,3494800,NFLX
user868,2020-06-03,426.95001220703125,427.1000061035156,418.04998779296875,421.9700012207031,421.9700012207031,4316000,NFLX
user869,2020-06-04,422.3900146484375,428.7099914550781,410.0299987792969,414.3299865722656,414.3299865722656,5410500,NFLX
user870,2020-06-05,407.2900085449219,420.239990234375,404.25,419.6000061035156,419.6000061035156,5099600,NFLX
user871,2020-06-08,416.0,420.79998779296875,406.5,419.489990234375,419.489990234375,5851500,NFLX
user872,2020-06-09,421.6499938964844,434.7300109863281,420.30999755859375,434.04998779296875,434.04998779296875,6797000,NFLX
user873,2020-06-10,436.0,439.69000244140625,430.54998779296875,434.4800109863281,434.4800109863281,4896900,NFLX
user874,2020-06-11,428.20001220703125,445.57000732421875,424.1600036621094,425.55999755859375,425.55999755859375,7462900,NFLX
user875,2020-06-12,429.0,434.05999755859375,412.45001220703125,418.07000732421875,418.07000732421875,6461100,NFLX
user876,2020-06-15,421.3999938964844,426.489990234375,415.4200134277344,425.5,425.5,4467900,NFLX
user877,2020-06-16,425.760009765625,437.9599914550781,425.17999267578125,436.1300048828125,436.1300048828125,5507900,NFLX
user878,2020-06-17,441.82000732421875,450.4599914550781,439.2200012207031,447.7699890136719,447.7699890136719,6529600,NFLX
user879,2020-06-18,448.7300109863281,452.760009765625,442.79998779296875,449.8699951171875,449.8699951171875,4277600,NFLX
user880,2020-06-19,449.1199951171875,453.9700012207031,445.6000061035156,453.7200012207031,453.7200012207031,5934500,NFLX
user881,2020-06-22,455.010009765625,468.5899963378906,454.2099914550781,468.0400085449219,468.0400085449219,6272100,NFLX
user882,2020-06-23,466.5,474.010009765625,464.5,466.260009765625,466.260009765625,5948400,NFLX
user883,2020-06-24,468.5400085449219,472.3599853515625,454.0,457.8500061035156,457.8500061035156,4826200,NFLX
user884,2020-06-25,458.8599853515625,467.010009765625,454.0,465.9100036621094,465.9100036621094,4134500,NFLX
user885,2020-06-26,466.3900146484375,468.0299987792969,442.239990234375,443.3999938964844,443.3999938964844,6804700,NFLX
user886,2020-06-29,445.2300109863281,447.6700134277344,432.1400146484375,447.239990234375,447.239990234375,4844000,NFLX
user887,2020-06-30,450.0199890136719,457.5899963378906,447.0,455.0400085449219,455.0400085449219,4198500,NFLX
user888,2020-07-01,454.0,488.2300109863281,454.0,485.6400146484375,485.6400146484375,9705900,NFLX
user889,2020-07-02,485.6400146484375,492.2799987792969,475.5299987792969,476.8900146484375,476.8900146484375,6351500,NFLX
user890,2020-07-06,480.7699890136719,499.5,479.79998779296875,493.80999755859375,493.80999755859375,7839000,NFLX
user891,2020-07-07,497.30999755859375,504.82000732421875,490.8299865722656,493.1600036621094,493.1600036621094,5669900,NFLX
user892,2020-07-08,498.5799865722656,505.1000061035156,493.80999755859375,502.7799987792969,502.7799987792969,5691700,NFLX
user893,2020-07-09,508.3999938964844,510.0,495.7799987792969,507.760009765625,507.760009765625,5840500,NFLX
user894,2020-07-10,519.72998046875,555.8800048828125,511.2799987792969,548.72998046875,548.72998046875,21605600,NFLX
user895,2020-07-13,567.97998046875,575.3699951171875,520.9600219726562,525.5,525.5,18399000,NFLX
user896,2020-07-14,517.0800170898438,525.5,490.489990234375,524.8800048828125,524.8800048828125,15083300,NFLX
user897,2020-07-15,516.2999877929688,529.0,510.17999267578125,523.260009765625,523.260009765625,10066700,NFLX
user898,2020-07-16,526.47998046875,535.5399780273438,504.3599853515625,527.3900146484375,527.3900146484375,24499000,NFLX
user899,2020-07-17,494.8699951171875,503.5899963378906,484.1400146484375,492.989990234375,492.989990234375,24991400,NFLX
user900,2020-07-20,489.1400146484375,504.5,484.20001220703125,502.4100036621094,502.4100036621094,11940300,NFLX
user901,2020-07-21,506.0,506.2200012207031,488.6099853515625,490.1000061035156,490.1000061035156,9113700,NFLX
user902,2020-07-22,492.19000244140625,497.20001220703125,487.20001220703125,489.82000732421875,489.82000732421875,6954100,NFLX
user903,2020-07-23,491.1300048828125,491.8999938964844,472.0199890136719,477.5799865722656,477.5799865722656,7722000,NFLX
user904,2020-07-24,468.7699890136719,487.1700134277344,467.5400085449219,480.45001220703125,480.45001220703125,7746200,NFLX
user905,2020-07-27,484.510009765625,496.9200134277344,482.30999755859375,495.6499938964844,495.6499938964844,7863100,NFLX
user906,2020-07-28,496.0199890136719,497.7900085449219,487.760009765625,488.510009765625,488.510009765625,5986700,NFLX
user907,2020-07-29,492.25,494.9200134277344,484.1300048828125,484.4800109863281,484.4800109863281,6611800,NFLX
user908,2020-07-30,480.7099914550781,488.3500061035156,477.510009765625,485.79998779296875,485.79998779296875,6608600,NFLX
user909,2020-07-31,488.2900085449219,494.79998779296875,484.5,488.8800048828125,488.8800048828125,5916300,NFLX
user910,2020-08-03,490.8599853515625,503.0899963378906,490.2300109863281,498.6199951171875,498.6199951171875,5873100,NFLX
user911,2020-08-04,498.6499938964844,510.44000244140625,498.6499938964844,509.6400146484375,509.6400146484375,5608000,NFLX
user912,2020-08-05,508.67999267578125,510.1000061035156,501.20001220703125,502.1099853515625,502.1099853515625,4308200,NFLX
user913,2020-08-06,504.1099853515625,510.82000732421875,498.70001220703125,509.0799865722656,509.0799865722656,3725900,NFLX
user914,2020-08-07,505.45001220703125,508.2900085449219,486.67999267578125,494.7300109863281,494.7300109863281,5910300,NFLX
user915,2020-08-10,493.3500061035156,497.4599914550781,478.6300048828125,483.3800048828125,483.3800048828125,4691200,NFLX
user916,2020-08-11,479.75,480.9200134277344,466.54998779296875,466.92999267578125,466.92999267578125,7329200,NFLX
user917,2020-08-12,471.3399963378906,482.489990234375,470.17999267578125,475.4700012207031,475.4700012207031,5439200,NFLX
user918,2020-08-13,478.3999938964844,484.45001220703125,476.45001220703125,481.3299865722656,481.3299865722656,3008900,NFLX
user919,2020-08-14,482.82000732421875,488.3299865722656,480.2099914550781,482.67999267578125,482.67999267578125,2943500,NFLX
user920,2020-08-17,484.19000244140625,486.239990234375,479.1000061035156,482.3500061035156,482.3500061035156,2423500,NFLX
user921,2020-08-18,484.3500061035156,495.29998779296875,482.79998779296875,491.8699951171875,491.8699951171875,3505500,NFLX
user922,2020-08-19,493.92999267578125,494.5,483.5,484.5299987792969,484.5299987792969,3156200,NFLX
user923,2020-08-20,484.69000244140625,498.94000244140625,483.8900146484375,497.8999938964844,497.8999938964844,5132500,NFLX
user924,2020-08-21,496.4599914550781,498.1300048828125,490.0,492.30999755859375,492.30999755859375,3921300,NFLX
user925,2020-08-24,495.44000244140625,501.0,483.1600036621094,488.80999755859375,488.80999755859375,4762200,NFLX
user926,2020-08-25,488.19000244140625,492.4700012207031,485.0899963378906,490.5799865722656,490.5799865722656,5727700,NFLX
user927,2020-08-26,492.5,549.0399780273438,492.0799865722656,547.530029296875,547.530029296875,20373700,NFLX
user928,2020-08-27,537.780029296875,541.0,521.25,526.27001953125,526.27001953125,9062900,NFLX
user929,2020-08-28,532.0,539.0,522.0,523.8900146484375,523.8900146484375,4417500,NFLX
user930,2020-08-31,521.1599731445312,531.989990234375,517.5800170898438,529.5599975585938,529.5599975585938,4941400,NFLX
user931,2020-09-01,532.5999755859375,557.3900146484375,532.4500122070312,556.5499877929688,556.5499877929688,9572700,NFLX
user932,2020-09-02,553.780029296875,556.5,537.3699951171875,552.8400268554688,552.8400268554688,5886900,NFLX
user933,2020-09-03,545.0,554.0,521.3200073242188,525.75,525.75,9071100,NFLX
user934,2020-09-04,520.1799926757812,527.3599853515625,485.9800109863281,516.0499877929688,516.0499877929688,8270100,NFLX
user935,2020-09-08,498.3999938964844,522.0,495.0,507.0199890136719,507.0199890136719,5572700,NFLX
user936,2020-09-09,519.2100219726562,520.0,492.57000732421875,500.19000244140625,500.19000244140625,6848100,NFLX
user937,2020-09-10,503.3500061035156,506.2900085449219,478.8399963378906,480.6700134277344,480.6700134277344,6240200,NFLX
user938,2020-09-11,486.489990234375,493.7300109863281,476.80999755859375,482.0299987792969,482.0299987792969,5035200,NFLX
user939,2020-09-14,480.6199951171875,488.989990234375,471.29998779296875,476.260009765625,476.260009765625,7359100,NFLX
user940,2020-09-15,484.0,497.4700012207031,481.6300048828125,495.989990234375,495.989990234375,5337000,NFLX
user941,2020-09-16,499.989990234375,504.6600036621094,483.30999755859375,483.8599853515625,483.8599853515625,4394900,NFLX
user942,2020-09-17,475.1600036621094,478.3999938964844,463.2699890136719,470.20001220703125,470.20001220703125,5379300,NFLX
user943,2020-09-18,472.510009765625,479.3999938964844,458.6000061035156,469.9599914550781,469.9599914550781,6717700,NFLX
user944,2020-09-21,467.69000244140625,487.7799987792969,466.32000732421875,487.3500061035156,487.3500061035156,5457500,NFLX
user945,2020-09-22,489.010009765625,491.82000732421875,479.260009765625,491.1700134277344,491.1700134277344,3482300,NFLX
user946,2020-09-23,491.0400085449219,491.0400085449219,469.0,470.6099853515625,470.6099853515625,3726400,NFLX
user947,2020-09-24,470.5299987792969,477.0,467.82000732421875,473.0799865722656,473.0799865722656,3727200,NFLX
user948,2020-09-25,474.3900146484375,484.8699951171875,468.0299987792969,482.8800048828125,482.8800048828125,3769400,NFLX
user949,2020-09-28,489.1099853515625,492.0,477.8800048828125,490.6499938964844,490.6499938964844,4773500,NFLX
user950,2020-09-29,489.5,496.2900085449219,486.5299987792969,493.4800109863281,493.4800109863281,3541500,NFLX
user951,2020-09-30,492.57000732421875,504.6300048828125,489.2699890136719,500.0299987792969,500.0299987792969,4634100,NFLX
user952,2020-10-01,506.0299987792969,529.5499877929688,503.6000061035156,527.510009765625,527.510009765625,8153700,NFLX
user953,2020-10-02,516.4299926757812,526.3699951171875,502.70001220703125,503.05999755859375,503.05999755859375,6071200,NFLX
user954,2020-10-05,506.79998779296875,520.989990234375,501.70001220703125,520.6500244140625,520.6500244140625,4088100,NFLX
user955,2020-10-06,518.719970703125,521.8200073242188,504.1600036621094,505.8699951171875,505.8699951171875,4199000,NFLX
user956,2020-10-07,518.0,536.489990234375,515.8200073242188,534.6599731445312,534.6599731445312,7988700,NFLX
user957,2020-10-08,533.47998046875,535.0,524.1500244140625,531.7899780273438,531.7899780273438,5386500,NFLX
user958,2020-10-09,537.8300170898438,544.280029296875,535.0,539.4400024414062,539.4400024414062,4781300,NFLX
user959,2020-10-12,548.8099975585938,551.8099975585938,538.239990234375,539.8099975585938,539.8099975585938,5391100,NFLX
user960,2020-10-13,540.5599975585938,557.6500244140625,537.2000122070312,554.0900268554688,554.0900268554688,5602500,NFLX
user961,2020-10-14,562.6099853515625,572.489990234375,541.0,541.4500122070312,541.4500122070312,9499000,NFLX
user962,2020-10-15,545.52001953125,551.219970703125,535.0999755859375,541.9400024414062,541.9400024414062,5113100,NFLX
user963,2020-10-16,549.5,554.3300170898438,530.030029296875,530.7899780273438,530.7899780273438,6347400,NFLX
user964,2020-10-19,537.0700073242188,541.7999877929688,525.3800048828125,530.719970703125,530.719970703125,7567500,NFLX
user965,2020-10-20,528.1400146484375,533.780029296875,522.260009765625,525.4199829101562,525.4199829101562,10047200,NFLX
user966,2020-10-21,501.0299987792969,506.8500061035156,488.25,489.04998779296875,489.04998779296875,17405700,NFLX
user967,2020-10-22,494.69000244140625,495.1400146484375,482.0,485.2300109863281,485.2300109863281,6997900,NFLX
user968,2020-10-23,488.1099853515625,490.05999755859375,481.3500061035156,488.2799987792969,488.2799987792969,4927900,NFLX
user969,2020-10-26,487.0299987792969,496.82000732421875,478.8999938964844,488.239990234375,488.239990234375,6186100,NFLX
user970,2020-10-27,490.010009765625,490.489990234375,482.92999267578125,488.92999267578125,488.92999267578125,3627200,NFLX
user971,2020-10-28,486.3599853515625,494.0,483.2799987792969,486.239990234375,486.239990234375,5992700,NFLX
user972,2020-10-29,488.5,513.9000244140625,479.3399963378906,504.2099914550781,504.2099914550781,11120700,NFLX
